Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,IDA total,IDA,3244.4868351784
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Late-demographic dividend,LTE,14559.3346827888
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Latin America & Caribbean,LCN,14659.7098620517
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Latin America & Caribbean (excluding high income),LAC,14209.3889681775
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,14584.9535767955
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Least developed countries: UN classification,LDC,2338.6504221947
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Low & middle income,LMY,9131.22323069237
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Low income,LIC,1508.20796642382
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Lower middle income,LMC,5833.78949746502
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Middle East & North Africa,MEA,17293.8553132643
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Middle East & North Africa (excluding high income),MNA,11461.2208312723
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Middle East & North Africa (IDA & IBRD countries),TMN,11521.3804888283
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Middle income,MIC,10003.4080835566
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,North America,NAC,50939.3239229905
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Not classified,INX,..
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,OECD members,OED,37646.7510063032
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Other small states,OSS,23292.2250644375
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Pacific island small states,PSS,5192.58540670889
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Post-demographic dividend,PST,40213.9079859195
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Pre-demographic dividend,PRE,3449.84264045362
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Small states,SST,20528.1393167539
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,South Asia,SAS,5024.28418048708
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,South Asia (IDA & IBRD),TSA,5024.28418048708
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Sub-Saharan Africa,SSF,3462.30145969006
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Sub-Saharan Africa (excluding high income),SSA,3460.2705598648
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,3462.30145969007
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Upper middle income,UMC,14826.2390998176
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,World,WLD,14436.2932351647
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 11/15/2017,,,,
